visitor_id,visit_date,channel,campaign,acquisition_cost,stage_reached,deal_value_usd
111296,2026-01-15,Direct,Direct/None,0,Visitor,0
106513,2026-04-05,Social Media,Facebook Ads,0,Visitor,0
111247,2026-05-03,Direct,Direct/None,0,Visitor,0
109895,2026-06-08,Referral,Partner Referral,0,Visitor,0
104069,2026-03-21,Paid Search,Google Ads - Brand,0,Visitor,0
106265,2026-05-01,Social Media,LinkedIn Ads,0,Visitor,0
100852,2026-02-06,Organic Search,SEO - Blog,0,Visitor,0
102682,2026-02-09,Organic Search,SEO - Blog,0,Visitor,0
103064,2026-04-01,Paid Search,Google Ads - Brand,0,Visitor,0
102671,2026-05-20,Organic Search,SEO - Blog,0,Visitor,0
108783,2026-04-03,Email,Product Drip Campaign,0,Visitor,0
101515,2026-03-12,Organic Search,SEO - Product Pages,0,Visitor,0
100627,2026-05-11,Organic Search,SEO - Blog,0,Visitor,0
101061,2026-03-03,Organic Search,SEO - Blog,0,Visitor,0
104065,2026-06-18,Paid Search,Google Ads - Brand,0,Visitor,0
103855,2026-03-31,Paid Search,Google Ads - Brand,48,Lead,0
101404,2026-04-24,Organic Search,SEO - Product Pages,0,Visitor,0
110847,2026-03-17,Direct,Direct/None,0,Visitor,0
104620,2026-04-13,Paid Search,Google Ads - Generic,48,MQL,0
102414,2026-05-03,Organic Search,SEO - Blog,0,Visitor,0
100866,2026-04-17,Organic Search,SEO - Product Pages,0,Visitor,0
104046,2026-03-23,Paid Search,Google Ads - Generic,0,Visitor,0
106671,2026-05-22,Social Media,Facebook Ads,0,Visitor,0
101107,2026-03-04,Organic Search,SEO - Product Pages,0,Visitor,0
100595,2026-05-30,Organic Search,SEO - Product Pages,0,Visitor,0
105260,2026-04-25,Paid Search,Google Ads - Brand,0,Visitor,0
105354,2026-04-22,Social Media,LinkedIn Ads,0,Visitor,0
104228,2026-06-01,Paid Search,Google Ads - Generic,0,Visitor,0
100600,2026-03-24,Organic Search,SEO - Blog,0,Visitor,0
111473,2026-04-25,Direct,Direct/None,0,Visitor,0
110207,2026-04-10,Direct,Direct/None,0,Visitor,0
109728,2026-05-21,Referral,Customer Referral Program,0,Visitor,0
102332,2026-03-15,Organic Search,SEO - Blog,0,Visitor,0
107524,2026-03-06,Social Media,Instagram Ads,35,Lead,0
106251,2026-03-26,Social Media,Instagram Ads,0,Visitor,0
102352,2026-04-28,Organic Search,SEO - Blog,0,Visitor,0
101147,2026-03-24,Organic Search,SEO - Product Pages,0,Visitor,0
110225,2026-01-22,Direct,Direct/None,0,Visitor,0
102652,2026-04-21,Organic Search,SEO - Product Pages,0,Visitor,0
110119,2026-02-01,Referral,Customer Referral Program,0,Visitor,0
101797,2026-03-10,Organic Search,SEO - Blog,0,Visitor,0
102288,2026-04-17,Organic Search,SEO - Blog,0,Visitor,0
107582,2026-06-25,Social Media,LinkedIn Ads,0,Visitor,0
109734,2026-05-22,Referral,Customer Referral Program,0,Visitor,0
108615,2026-05-19,Email,Product Drip Campaign,0,Visitor,0
105971,2026-04-27,Social Media,LinkedIn Ads,0,Visitor,0
106238,2026-04-05,Social Media,LinkedIn Ads,35,SQL,0
100295,2026-05-15,Organic Search,SEO - Product Pages,0,Visitor,0
107371,2026-06-18,Social Media,Facebook Ads,0,Visitor,0
102192,2026-04-17,Organic Search,SEO - Blog,0,Visitor,0
108098,2026-01-27,Email,Newsletter,0,Visitor,0
111880,2026-05-17,Direct,Direct/None,0,Visitor,0
105431,2026-03-24,Social Media,LinkedIn Ads,0,Visitor,0
110508,2026-05-10,Direct,Direct/None,0,Visitor,0
110081,2026-03-07,Referral,Partner Referral,5,SQL,0
111158,2026-03-06,Direct,Direct/None,0,Visitor,0
107238,2026-01-27,Social Media,Facebook Ads,0,Visitor,0
104088,2026-05-05,Paid Search,Google Ads - Brand,0,Visitor,0
106422,2026-03-15,Social Media,Instagram Ads,0,Visitor,0
109329,2026-03-22,Referral,Partner Referral,5,MQL,0
105916,2026-04-26,Social Media,Facebook Ads,0,Visitor,0
102911,2026-03-15,Paid Search,Google Ads - Brand,0,Visitor,0
104980,2026-02-16,Paid Search,Google Ads - Brand,0,Visitor,0
110778,2026-04-14,Direct,Direct/None,0,Visitor,0
109731,2026-05-16,Referral,Partner Referral,0,Visitor,0
106914,2026-05-22,Social Media,Instagram Ads,0,Visitor,0
108304,2026-05-04,Email,Newsletter,0,Visitor,0
102593,2026-06-10,Organic Search,SEO - Blog,0,Visitor,0
100187,2026-05-31,Organic Search,SEO - Product Pages,0,Visitor,0
109932,2026-03-18,Referral,Partner Referral,5,SQL,0
100318,2026-05-15,Organic Search,SEO - Blog,0,Visitor,0
110183,2026-03-31,Referral,Customer Referral Program,0,Visitor,0
101438,2026-03-16,Organic Search,SEO - Blog,0,Visitor,0
102250,2026-03-23,Organic Search,SEO - Product Pages,0,Visitor,0
105356,2026-06-06,Social Media,Instagram Ads,0,Visitor,0
102719,2026-01-05,Organic Search,SEO - Blog,0,Visitor,0
111285,2026-04-26,Direct,Direct/None,0,Visitor,0
101556,2026-01-16,Organic Search,SEO - Blog,0,Visitor,0
111357,2026-03-06,Direct,Direct/None,0,MQL,0
109513,2026-05-14,Referral,Partner Referral,0,Visitor,0
104212,2026-04-12,Paid Search,Google Ads - Brand,48,SQL,0
107581,2026-03-21,Social Media,Instagram Ads,0,Visitor,0
110301,2026-05-28,Direct,Direct/None,0,Visitor,0
111505,2026-03-27,Direct,Direct/None,0,Visitor,0
108724,2026-04-28,Email,Newsletter,8,MQL,0
108267,2026-05-09,Email,Newsletter,0,Visitor,0
106464,2026-02-23,Social Media,Facebook Ads,0,Visitor,0
103346,2026-03-08,Paid Search,Unknown / Untagged,48,MQL,0
100004,2026-02-03,Organic Search,SEO - Product Pages,0,Visitor,0
109097,2026-05-04,Email,Newsletter,0,Visitor,0
111904,2026-05-04,Direct,Direct/None,0,Visitor,0
102433,2026-04-09,Organic Search,SEO - Product Pages,0,Visitor,0
109775,2026-04-25,Referral,Customer Referral Program,5,Lead,0
110801,2026-03-27,Direct,Direct/None,0,Visitor,0
107609,2026-05-10,Social Media,LinkedIn Ads,0,Visitor,0
101003,2026-04-03,Organic Search,SEO - Blog,0,Visitor,0
100633,2026-01-15,Organic Search,Unknown / Untagged,12,MQL,0
107186,2026-01-09,Social Media,Instagram Ads,0,Visitor,0
107116,2026-03-18,Social Media,Facebook Ads,0,Visitor,0
111719,2026-05-03,Direct,Direct/None,0,Visitor,0
102014,2026-02-14,Organic Search,SEO - Product Pages,0,Visitor,0
109636,2026-06-19,Referral,Partner Referral,0,Visitor,0
103228,2026-04-18,Paid Search,Google Ads - Brand,0,Visitor,0
107073,2026-05-12,Social Media,Instagram Ads,0,Visitor,0
108677,2026-03-16,Email,Product Drip Campaign,0,Visitor,0
106094,2026-03-14,Social Media,Facebook Ads,0,Visitor,0
111068,2026-03-16,Direct,Direct/None,0,Visitor,0
108281,2026-05-17,Email,Product Drip Campaign,0,Visitor,0
110557,2026-04-22,Direct,Direct/None,0,Visitor,0
106041,2026-03-16,Social Media,Instagram Ads,0,Visitor,0
105696,2026-01-27,Social Media,Facebook Ads,0,Visitor,0
102003,2026-04-23,Organic Search,SEO - Blog,0,Visitor,0
101333,2026-03-20,Organic Search,SEO - Product Pages,0,Visitor,0
106664,2026-03-02,Social Media,LinkedIn Ads,0,Visitor,0
101351,2026-05-26,Organic Search,SEO - Blog,0,Visitor,0
108482,2026-01-13,Email,Newsletter,0,Visitor,0
111101,2026-02-14,Direct,Direct/None,0,Visitor,0
107422,2026-05-02,Social Media,LinkedIn Ads,0,Visitor,0
104569,2026-03-18,Paid Search,Google Ads - Brand,48,Lead,0
101431,2026-04-13,Organic Search,SEO - Blog,0,Visitor,0
108892,2026-02-27,Email,Newsletter,0,Visitor,0
102745,2026-03-20,Organic Search,SEO - Product Pages,0,Visitor,0
103989,2026-04-19,Paid Search,Google Ads - Generic,0,Visitor,0
109877,2026-05-13,Referral,Partner Referral,0,Visitor,0
106180,2026-03-31,Social Media,Instagram Ads,0,Visitor,0
103622,2026-02-18,Paid Search,Google Ads - Generic,48,MQL,0
104314,2026-03-16,Paid Search,Google Ads - Generic,0,Visitor,0
111289,2026-05-02,Direct,Direct/None,0,Visitor,0
105314,2026-04-14,Social Media,Facebook Ads,0,Visitor,0
103596,2026-04-13,Paid Search,Google Ads - Generic,48,Lead,0
102065,2026-06-19,Organic Search,SEO - Blog,0,Visitor,0
103672,2026-05-07,Paid Search,Google Ads - Generic,48,Lead,0
100651,2026-04-24,Organic Search,SEO - Product Pages,0,Visitor,0
102489,2026-04-09,Organic Search,SEO - Product Pages,0,Visitor,0
105788,2026-03-23,Social Media,Instagram Ads,0,Visitor,0
107772,2026-03-20,Social Media,Instagram Ads,0,Visitor,0
101582,2026-06-15,Organic Search,SEO - Product Pages,12,Customer,1840
108750,2026-04-28,Email,Product Drip Campaign,0,Visitor,0
107344,2026-04-21,Social Media,Instagram Ads,35,Lead,0
103782,2026-03-08,Paid Search,Google Ads - Brand,48,Lead,0
110042,2026-04-04,Referral,Partner Referral,0,Visitor,0
102899,2026-04-24,Paid Search,Google Ads - Brand,0,Visitor,0
104456,2026-03-17,Paid Search,Google Ads - Brand,0,Visitor,0
101961,2026-04-29,Organic Search,SEO - Blog,0,Visitor,0
101028,2026-04-15,Organic Search,SEO - Blog,0,Visitor,0
111975,2026-04-25,Direct,Direct/None,0,Visitor,0
102205,2026-04-13,Organic Search,SEO - Product Pages,0,Visitor,0
109444,2026-03-26,Referral,Partner Referral,5,Customer,1491
100420,2026-04-06,Organic Search,SEO - Blog,0,Visitor,0
105904,2026-03-08,Social Media,LinkedIn Ads,0,Visitor,0
107856,2026-03-24,Social Media,LinkedIn Ads,0,Visitor,0
104185,2026-04-16,Paid Search,Google Ads - Brand,48,Lead,0
111954,2026-03-06,Direct,Direct/None,0,Visitor,0
105885,2026-02-26,Social Media,Instagram Ads,0,Visitor,0
105758,2026-04-16,Social Media,Instagram Ads,0,Visitor,0
110664,2026-05-23,Direct,Direct/None,0,Lead,0
100978,2026-02-24,Organic Search,SEO - Product Pages,12,SQL,0
104883,2026-01-17,Paid Search,Google Ads - Brand,0,Visitor,0
100371,2026-03-20,Organic Search,SEO - Product Pages,0,Visitor,0
107792,2026-02-08,Social Media,Facebook Ads,0,Visitor,0
106693,2026-04-15,Social Media,Instagram Ads,0,Visitor,0
109495,2026-04-24,Referral,Partner Referral,0,Visitor,0
101183,2026-05-21,Organic Search,SEO - Blog,12,MQL,0
110538,2026-05-03,Direct,Direct/None,0,Visitor,0
107523,2026-02-18,Social Media,Instagram Ads,0,Visitor,0
109311,2026-02-22,Referral,Partner Referral,0,Visitor,0
110996,2026-02-24,Direct,Direct/None,0,Lead,0
111311,2026-05-10,Direct,Direct/None,0,Visitor,0
107086,2026-06-10,Social Media,Facebook Ads,0,Visitor,0
101071,2026-02-01,Organic Search,SEO - Blog,0,Visitor,0
111522,2026-05-21,Direct,Direct/None,0,Visitor,0
109609,2026-04-08,Referral,Customer Referral Program,0,Visitor,0
110645,2026-04-16,Direct,Direct/None,0,Visitor,0
102770,2026-02-02,Organic Search,SEO - Product Pages,0,Visitor,0
100207,2026-03-29,Organic Search,SEO - Blog,12,Lead,0
100503,2026-03-21,Organic Search,SEO - Product Pages,0,Visitor,0
104853,2026-04-15,Paid Search,Google Ads - Generic,0,Visitor,0
111231,2026-01-27,Direct,Direct/None,0,SQL,0
108483,2026-02-11,Email,Product Drip Campaign,0,Visitor,0
104628,2026-01-27,Paid Search,Google Ads - Brand,0,Visitor,0
102087,2026-02-11,Organic Search,SEO - Product Pages,0,Visitor,0
111188,2026-05-05,Direct,Direct/None,0,Customer,1700
100556,2026-05-13,Organic Search,SEO - Product Pages,0,Visitor,0
110752,2026-05-21,Direct,Direct/None,0,Visitor,0
108068,2026-03-15,Email,Newsletter,0,Visitor,0
109310,2026-04-19,Referral,Customer Referral Program,0,Visitor,0
103891,2026-02-24,Paid Search,Google Ads - Brand,0,Visitor,0
110896,2026-02-25,Direct,Direct/None,0,Visitor,0
111234,2026-04-23,Direct,Direct/None,0,Lead,0
106596,2026-04-22,Social Media,LinkedIn Ads,0,Visitor,0
100988,2026-04-13,Organic Search,SEO - Blog,0,Visitor,0
109476,2026-03-28,Referral,Partner Referral,5,Customer,2032
105059,2026-04-09,Paid Search,Google Ads - Generic,0,Visitor,0
106360,2026-02-07,Social Media,Facebook Ads,0,Visitor,0
101976,2026-04-30,Organic Search,SEO - Blog,0,Visitor,0
106545,2026-04-10,Social Media,Instagram Ads,0,Visitor,0
100626,2026-04-20,Organic Search,SEO - Product Pages,0,Visitor,0
100544,2026-06-04,Organic Search,SEO - Product Pages,0,Visitor,0
103718,2026-04-19,Paid Search,Google Ads - Brand,48,Lead,0
110517,2026-05-05,Direct,Direct/None,0,SQL,0
110419,2026-03-30,Direct,Direct/None,0,Visitor,0
106209,2026-05-11,Social Media,Instagram Ads,0,Visitor,0
101565,2026-06-06,Organic Search,SEO - Product Pages,0,Visitor,0
106641,2026-03-23,Social Media,Instagram Ads,0,Visitor,0
110827,2026-03-14,Direct,Direct/None,0,Visitor,0
105212,2026-03-28,Paid Search,Google Ads - Generic,0,Visitor,0
109911,2026-05-23,Referral,Partner Referral,0,Visitor,0
105216,2026-04-03,Paid Search,Google Ads - Brand,0,Visitor,0
102270,2026-03-20,Organic Search,SEO - Blog,0,Visitor,0
101869,2026-05-30,Organic Search,SEO - Product Pages,12,SQL,0
107859,2026-03-18,Social Media,LinkedIn Ads,0,Visitor,0
100713,2026-03-14,Organic Search,SEO - Blog,0,Visitor,0
103071,2026-05-06,Paid Search,Google Ads - Brand,48,MQL,0
110596,2026-04-14,Direct,Direct/None,0,Visitor,0
109028,2026-03-19,Email,Newsletter,0,Visitor,0
102789,2026-04-09,Organic Search,SEO - Blog,0,Visitor,0
109524,2026-05-16,Referral,Customer Referral Program,0,Visitor,0
103274,2026-04-10,Paid Search,Google Ads - Brand,0,Visitor,0
103435,2026-02-15,Paid Search,Google Ads - Brand,0,Visitor,0
108151,2026-05-05,Email,Newsletter,0,Visitor,0
106801,2026-02-27,Social Media,Facebook Ads,0,Visitor,0
104366,2026-03-06,Paid Search,Google Ads - Brand,0,Visitor,0
103945,2026-04-30,Paid Search,Google Ads - Generic,0,Visitor,0
107324,2026-03-16,Social Media,Instagram Ads,0,Visitor,0
108182,2026-03-13,Email,Newsletter,0,Visitor,0
111261,2026-05-20,Direct,Direct/None,0,Visitor,0
110520,2026-04-22,Direct,Direct/None,0,Visitor,0
106310,2026-04-02,Social Media,LinkedIn Ads,0,Visitor,0
111163,2026-03-15,Direct,Direct/None,0,Visitor,0
103862,2026-06-04,Paid Search,Google Ads - Generic,0,Visitor,0
100173,2026-04-12,Organic Search,SEO - Blog,0,Visitor,0
109558,2026-04-09,Referral,Partner Referral,0,Visitor,0
104962,2026-03-06,Paid Search,Google Ads - Generic,0,Visitor,0
109205,2026-03-29,Referral,Customer Referral Program,0,Visitor,0
110876,2026-06-28,Direct,Direct/None,0,Visitor,0
101140,2026-01-15,Organic Search,SEO - Blog,0,Visitor,0
101752,2026-04-15,Organic Search,SEO - Product Pages,0,Visitor,0
102559,2026-04-08,Organic Search,SEO - Product Pages,0,Visitor,0
107571,2026-02-25,Social Media,LinkedIn Ads,35,Lead,0
101760,2026-03-27,Organic Search,SEO - Product Pages,0,Visitor,0
101550,2026-03-21,Organic Search,SEO - Product Pages,0,Visitor,0
101209,2026-03-06,Organic Search,SEO - Product Pages,0,Visitor,0
105236,2026-04-08,Paid Search,Google Ads - Generic,0,Visitor,0
110980,2026-04-17,Direct,Direct/None,0,Visitor,0
101238,2026-05-02,Organic Search,SEO - Product Pages,0,Visitor,0
103041,2026-06-21,Paid Search,Google Ads - Brand,48,MQL,0
105637,2026-03-28,Social Media,Instagram Ads,0,Visitor,0
103469,2026-03-24,Paid Search,Google Ads - Brand,48,MQL,0
109667,2026-04-05,Referral,Partner Referral,5,Lead,0
103642,2026-03-02,Paid Search,Google Ads - Brand,0,Visitor,0
106063,2026-05-01,Social Media,Instagram Ads,0,Visitor,0
108619,2026-03-10,Email,Product Drip Campaign,0,Visitor,0
103201,2026-05-07,Paid Search,Google Ads - Brand,0,Visitor,0
104661,2026-04-13,Paid Search,Google Ads - Generic,0,Visitor,0
110638,2026-04-25,Direct,Direct/None,0,Visitor,0
108667,2026-04-28,Email,Product Drip Campaign,0,Visitor,0
111150,2026-05-23,Direct,Direct/None,0,Visitor,0
109508,2026-05-18,Referral,Partner Referral,5,SQL,0
100440,2026-04-12,Organic Search,SEO - Blog,0,Visitor,0
108478,2026-03-27,Email,Newsletter,8,Lead,0
100665,2026-04-03,Organic Search,SEO - Blog,0,Visitor,0
101425,2026-05-30,Organic Search,SEO - Product Pages,0,Visitor,0
109007,2026-04-09,Email,Product Drip Campaign,0,Visitor,0
108477,2026-02-03,Email,Newsletter,8,MQL,0
106923,2026-03-20,Social Media,Instagram Ads,0,Visitor,0
111646,2026-04-09,Direct,Direct/None,0,Visitor,0
101115,2026-05-27,Organic Search,SEO - Product Pages,0,Visitor,0
109760,2026-04-06,Referral,Partner Referral,5,Lead,0
110447,2026-03-12,Direct,Direct/None,0,MQL,0
101006,2026-03-25,Organic Search,SEO - Blog,0,Visitor,0
100474,2026-04-21,Organic Search,SEO - Product Pages,0,Visitor,0
110064,2026-01-25,Referral,Customer Referral Program,0,Visitor,0
108326,2026-05-18,Email,Newsletter,0,Visitor,0
104803,2026-03-30,Paid Search,Google Ads - Generic,0,Visitor,0
109570,2026-05-15,Referral,Customer Referral Program,0,Visitor,0
107033,2026-05-06,Social Media,Instagram Ads,35,Lead,0
105620,2026-05-10,Social Media,Facebook Ads,0,Visitor,0
108024,2026-02-03,Email,Product Drip Campaign,0,Visitor,0
106666,2026-05-09,Social Media,Instagram Ads,0,Visitor,0
103803,2026-05-16,Paid Search,Google Ads - Generic,0,Visitor,0
106136,2026-06-17,Social Media,LinkedIn Ads,0,Visitor,0
100985,2026-04-22,Organic Search,SEO - Blog,0,Visitor,0
104521,2026-02-21,Paid Search,Google Ads - Brand,48,Lead,0
108533,2026-06-07,Email,Product Drip Campaign,8,Lead,0
105285,2026-02-06,Social Media,LinkedIn Ads,35,MQL,0
100947,2026-03-18,Organic Search,SEO - Blog,0,Visitor,0
107346,2026-05-21,Social Media,Instagram Ads,0,Visitor,0
104579,2026-03-30,Paid Search,Google Ads - Generic,0,Visitor,0
103537,2026-04-30,Paid Search,Google Ads - Generic,0,Visitor,0
110498,2026-04-27,Direct,Direct/None,0,Visitor,0
101458,2026-04-20,Organic Search,SEO - Product Pages,0,Visitor,0
100252,2026-05-02,Organic Search,SEO - Product Pages,12,Lead,0
100333,2026-04-08,Organic Search,SEO - Product Pages,0,Visitor,0
109757,2026-04-21,Referral,Partner Referral,5,Lead,0
105442,2026-03-25,Social Media,Unknown / Untagged,0,Visitor,0
104128,2026-04-11,Paid Search,Google Ads - Brand,0,Visitor,0
100060,2026-05-18,Organic Search,SEO - Product Pages,0,Visitor,0
108613,2026-04-22,Email,Product Drip Campaign,0,Visitor,0
103582,2026-06-01,Paid Search,Google Ads - Generic,48,Lead,0
104322,2026-03-08,Paid Search,Google Ads - Brand,0,Visitor,0
101508,2026-05-06,Organic Search,SEO - Product Pages,0,Visitor,0
110809,2026-05-01,Direct,Direct/None,0,Lead,0
101652,2026-02-23,Organic Search,SEO - Blog,0,Visitor,0
109185,2026-03-17,Referral,Customer Referral Program,5,Customer,1371
106096,2026-01-09,Social Media,Instagram Ads,0,Visitor,0
111218,2026-03-16,Direct,Direct/None,0,Visitor,0
102691,2026-06-03,Organic Search,SEO - Product Pages,0,Visitor,0
102196,2026-04-11,Organic Search,SEO - Product Pages,12,MQL,0
102664,2026-05-15,Organic Search,SEO - Blog,0,Visitor,0
110079,2026-03-13,Referral,Customer Referral Program,5,SQL,0
102699,2026-04-14,Organic Search,SEO - Blog,0,Visitor,0
103708,2026-02-02,Paid Search,Google Ads - Generic,0,Visitor,0
109586,2026-05-09,Referral,Customer Referral Program,5,Customer,1811
106901,2026-05-08,Social Media,Instagram Ads,0,Visitor,0
104537,2026-03-11,Paid Search,Google Ads - Generic,48,Customer,1511
110241,2026-04-20,Direct,Direct/None,0,Visitor,0
110421,2026-03-11,Direct,Direct/None,0,Visitor,0
111322,2026-04-09,Direct,Direct/None,0,Visitor,0
106658,2026-02-03,Social Media,LinkedIn Ads,0,Visitor,0
106336,2026-04-05,Social Media,LinkedIn Ads,0,Visitor,0
107354,2026-06-24,Social Media,LinkedIn Ads,0,Visitor,0
109727,2026-03-21,Referral,Customer Referral Program,0,Visitor,0
110323,2026-05-17,Direct,Direct/None,0,Visitor,0
103618,2026-04-26,Paid Search,Google Ads - Generic,0,Visitor,0
100351,2026-05-02,Organic Search,SEO - Blog,0,Visitor,0
110920,2026-03-01,Direct,Direct/None,0,MQL,0
107962,2026-04-15,Email,Newsletter,0,Visitor,0
104202,2026-03-03,Paid Search,Google Ads - Generic,0,Visitor,0
102359,2026-04-15,Organic Search,SEO - Blog,0,Visitor,0
107990,2026-03-03,Email,Newsletter,8,SQL,0
100443,2026-06-04,Organic Search,SEO - Product Pages,12,Lead,0
107715,2026-03-31,Social Media,Instagram Ads,0,Visitor,0
106191,2026-05-24,Social Media,Instagram Ads,0,Visitor,0
104667,2026-02-05,Paid Search,Google Ads - Brand,0,Visitor,0
108859,2026-03-17,Email,Newsletter,0,Visitor,0
105906,2026-05-08,Social Media,Instagram Ads,35,MQL,0
100654,2026-02-10,Organic Search,SEO - Product Pages,0,Visitor,0
102613,2026-04-13,Organic Search,SEO - Product Pages,0,Visitor,0
101223,2026-04-15,Organic Search,SEO - Product Pages,0,Visitor,0
104688,2026-03-09,Paid Search,Google Ads - Brand,0,Visitor,0
111149,2026-04-01,Direct,Direct/None,0,Visitor,0
106917,2026-02-08,Social Media,LinkedIn Ads,35,MQL,0
111290,2026-04-07,Direct,Direct/None,0,Lead,0
104812,2026-05-24,Paid Search,Google Ads - Brand,0,Visitor,0
105148,2026-04-06,Paid Search,Google Ads - Brand,0,Visitor,0
104779,2026-03-15,Paid Search,Google Ads - Brand,48,MQL,0
102030,2026-06-21,Organic Search,SEO - Blog,12,Lead,0
108288,2026-01-24,Email,Newsletter,8,MQL,0
108774,2026-03-15,Email,Newsletter,0,Visitor,0
108109,2026-03-17,Email,Product Drip Campaign,0,Visitor,0
102634,2026-04-26,Organic Search,SEO - Product Pages,0,Visitor,0
109056,2026-02-11,Email,Newsletter,0,Visitor,0
105226,2026-04-24,Paid Search,Google Ads - Generic,0,Visitor,0
102465,2026-04-02,Organic Search,SEO - Product Pages,0,Visitor,0
105158,2026-05-27,Paid Search,Google Ads - Generic,0,Visitor,0
103084,2026-04-23,Paid Search,Google Ads - Brand,0,Visitor,0
108921,2026-05-15,Email,Product Drip Campaign,0,Visitor,0
110346,2026-02-10,Direct,Direct/None,0,Visitor,0
108045,2026-04-04,Email,Newsletter,0,Visitor,0
108130,2026-05-25,Email,Product Drip Campaign,8,Customer,1480
105144,2026-05-15,Paid Search,Google Ads - Generic,48,MQL,0
102686,2026-02-27,Organic Search,SEO - Product Pages,0,Visitor,0
108635,2026-03-04,Email,Newsletter,0,Visitor,0
108365,2026-02-10,Email,Newsletter,0,Visitor,0
108879,2026-01-29,Email,Newsletter,0,Visitor,0
105828,2026-05-07,Social Media,Instagram Ads,0,Visitor,0
109572,2026-05-30,Referral,Customer Referral Program,0,Visitor,0
110981,2026-03-31,Direct,Direct/None,0,Visitor,0
109577,2026-05-03,Referral,Partner Referral,0,Visitor,0
106307,2026-04-20,Social Media,Instagram Ads,0,Visitor,0
107192,2026-05-21,Social Media,Facebook Ads,0,Visitor,0
103497,2026-04-13,Paid Search,Google Ads - Generic,0,Visitor,0
105367,2026-03-14,Social Media,LinkedIn Ads,0,Visitor,0
103987,2026-04-30,Paid Search,Google Ads - Brand,0,Visitor,0
103166,2026-06-19,Paid Search,Google Ads - Generic,48,Lead,0
103936,2026-01-25,Paid Search,Google Ads - Brand,0,Visitor,0
110585,2026-04-01,Direct,Direct/None,0,Lead,0
104028,2026-05-23,Paid Search,Google Ads - Brand,0,Visitor,0
108374,2026-03-27,Email,Newsletter,0,Visitor,0
102748,2026-02-16,Organic Search,SEO - Blog,0,Visitor,0
104762,2026-03-25,Paid Search,Google Ads - Generic,48,Customer,918
105215,2026-03-19,Paid Search,Google Ads - Generic,0,Visitor,0
101715,2026-03-11,Organic Search,SEO - Blog,0,Visitor,0
103459,2026-01-22,Paid Search,Google Ads - Brand,0,Visitor,0
110542,2026-05-07,Direct,Direct/None,0,SQL,0
100748,2026-05-05,Organic Search,SEO - Product Pages,0,Visitor,0
106494,2026-05-11,Social Media,Facebook Ads,0,Visitor,0
103907,2026-03-04,Paid Search,Google Ads - Generic,0,Visitor,0
102970,2026-04-04,Paid Search,Google Ads - Generic,0,Visitor,0
107077,2026-04-11,Social Media,LinkedIn Ads,0,Visitor,0
108950,2026-05-09,Email,Newsletter,0,Visitor,0
105750,2026-05-05,Social Media,Instagram Ads,0,Visitor,0
107310,2026-04-09,Social Media,LinkedIn Ads,0,Visitor,0
104240,2026-02-18,Paid Search,Google Ads - Brand,48,SQL,0
111871,2026-04-20,Direct,Direct/None,0,Visitor,0
107054,2026-04-29,Social Media,Facebook Ads,0,Visitor,0
105265,2026-06-17,Paid Search,Google Ads - Brand,0,Visitor,0
102178,2026-04-17,Organic Search,SEO - Product Pages,0,Visitor,0
106741,2026-05-28,Social Media,LinkedIn Ads,0,Visitor,0
101839,2026-06-09,Organic Search,SEO - Product Pages,0,Visitor,0
105790,2026-03-31,Social Media,Facebook Ads,0,Visitor,0
106884,2026-05-04,Social Media,Instagram Ads,0,Visitor,0
109810,2026-02-13,Referral,Customer Referral Program,5,SQL,0
111898,2026-05-07,Direct,Direct/None,0,Visitor,0
103693,2026-02-11,Paid Search,Google Ads - Generic,48,MQL,0
105020,2026-04-25,Paid Search,Google Ads - Brand,0,Visitor,0
105084,2026-05-11,Paid Search,Google Ads - Generic,0,Visitor,0
108897,2026-03-29,Email,Product Drip Campaign,8,Customer,1788
109574,2026-02-06,Referral,Partner Referral,0,Visitor,0
108947,2026-05-23,Email,Newsletter,0,Visitor,0
108112,2026-02-28,Email,Newsletter,8,Lead,0
106615,2026-03-17,Social Media,Instagram Ads,0,Visitor,0
104119,2026-06-10,Paid Search,Google Ads - Generic,48,Lead,0
101118,2026-04-14,Organic Search,SEO - Blog,0,Visitor,0
100394,2026-03-08,Organic Search,SEO - Blog,0,Visitor,0
101642,2026-01-22,Organic Search,SEO - Product Pages,0,Visitor,0
106406,2026-04-29,Social Media,Facebook Ads,0,Visitor,0
102447,2026-06-08,Organic Search,SEO - Product Pages,0,Visitor,0
104669,2026-06-03,Paid Search,Google Ads - Brand,0,Visitor,0
108401,2026-05-10,Email,Newsletter,0,Visitor,0
110382,2026-03-01,Direct,Direct/None,0,MQL,0
107756,2026-05-25,Social Media,Facebook Ads,0,Visitor,0
109633,2026-02-12,Referral,Partner Referral,0,Visitor,0
103555,2026-03-22,Paid Search,Google Ads - Generic,0,Visitor,0
107122,2026-02-17,Social Media,LinkedIn Ads,0,Visitor,0
101263,2026-06-11,Organic Search,SEO - Product Pages,0,Visitor,0
111695,2026-05-10,Direct,Direct/None,0,Lead,0
110477,2026-03-25,Direct,Direct/None,0,Visitor,0
100471,2026-04-29,Organic Search,SEO - Product Pages,0,Visitor,0
105584,2026-05-05,Social Media,LinkedIn Ads,0,Visitor,0
106327,2026-06-05,Social Media,Instagram Ads,0,Visitor,0
110467,2026-04-23,Direct,Direct/None,0,Visitor,0
108544,2026-04-17,Email,Newsletter,8,Customer,842
